trade_id,timestamp,counterparty,instrument,amount_usd,status,settlement_days,hour_of_day
TRD104354,2026-04-21 08:08:24.364688,Baker-Ingram,FX,44258.77,SETTLED,1,8
TRD104722,2026-04-21 08:10:29.368019,"Brown, Chen and Crawford",EQUITY,45297.74,PENDING,0,8
TRD100765,2026-04-21 08:31:48.330278,West-Martin,BOND,9595.63,FAILED,0,8
TRD104892,2026-04-21 09:06:55.369491,Lee and Sons,COMMODITY,1265.11,SETTLED,2,9
TRD101335,2026-04-21 09:14:43.337532,"Salazar, Jones and Miller",DERIVATIVE,3511.76,SETTLED,2,9
TRD103875,2026-04-21 09:24:08.360128,Russell-Mcbride,FX,8318.74,SETTLED,2,9
TRD104127,2026-04-21 10:08:40.362123,"Lewis, Thompson and Jimenez",BOND,9301.49,SETTLED,3,10
TRD100681,2026-04-21 10:49:44.329227,West-Martin,DERIVATIVE,9353.41,SETTLED,1,10
TRD101234,2026-04-21 11:02:07.336644,"Scott, Johnson and Wiley",EQUITY,18397.95,SETTLED,1,11
TRD103857,2026-04-21 11:37:42.359986,Drake-Leon,BOND,38521.81,SETTLED,2,11
TRD100416,2026-04-21 12:30:03.327149,Walker PLC,COMMODITY,2428.5,SETTLED,1,12
TRD102392,2026-04-21 12:47:22.346057,"Lewis, Thompson and Jimenez",EQUITY,221075.88,SETTLED,1,12
TRD101568,2026-04-21 14:15:57.339495,Mcintyre-Franco,DERIVATIVE,25383.63,FAILED,0,14
TRD100433,2026-04-21 15:08:52.327284,"Lewis, Thompson and Jimenez",DERIVATIVE,11419.05,SETTLED,2,15
TRD100275,2026-04-21 15:25:19.326022,Butler-Banks,EQUITY,8990.36,SETTLED,1,15
TRD104031,2026-04-21 15:57:48.361365,Humphrey-Massey,BOND,1334.54,SETTLED,2,15
TRD101483,2026-04-21 15:59:23.338815,Baker-Ingram,EQUITY,12369.71,CANCELLED,1,15
TRD103587,2026-04-21 17:15:59.357819,"Lutz, Garcia and White",DERIVATIVE,42172.92,SETTLED,2,17
TRD103968,2026-04-21 17:28:08.360860,Humphrey-Massey,COMMODITY,565.5,FAILED,4,17
TRD100158,2026-04-21 17:45:10.325106,West-Martin,FX,18367.6,SETTLED,1,17
TRD101235,2026-04-21 18:11:51.336652,"Mccoy, Hayes and Hernandez",BOND,29365.44,SETTLED,4,18
TRD104070,2026-04-21 18:37:30.361672,Vaughan-Hall,BOND,3804.51,SETTLED,1,18
TRD100789,2026-04-21 18:48:29.330648,Ross and Sons,BOND,3355.95,CANCELLED,1,18
TRD100182,2026-04-21 19:08:21.325294,"Lutz, Garcia and White",COMMODITY,18549.03,SETTLED,1,19
TRD101362,2026-04-21 19:27:16.337764,Ross and Sons,BOND,85400.28,PENDING,2,19
TRD101579,2026-04-21 19:59:07.339581,"Henson, Miranda and Garcia",DERIVATIVE,39909.47,SETTLED,2,19
TRD104304,2026-04-21 20:04:47.363832,Ross and Sons,FX,399.12,SETTLED,1,20
TRD103601,2026-04-21 20:27:50.357959,Brown-Ramos,COMMODITY,21502.76,SETTLED,1,20
TRD101384,2026-04-21 20:33:18.337950,"Lutz, Garcia and White",EQUITY,4360.25,SETTLED,1,20
TRD101188,2026-04-21 21:08:34.336244,"Henson, Miranda and Garcia",BOND,5262.06,FAILED,0,21
TRD104154,2026-04-21 23:02:15.362331,Miller Ltd,FX,3754.09,PENDING,1,23
TRD102144,2026-04-21 23:19:00.344090,Vaughan-Hall,COMMODITY,49560.89,SETTLED,2,23
TRD101212,2026-04-21 23:22:33.336450,"Pittman, Perez and Smith",COMMODITY,1290.35,SETTLED,2,23
TRD101421,2026-04-21 23:26:06.338270,"Lutz, Garcia and White",DERIVATIVE,47682.58,SETTLED,0,23
TRD104849,2026-04-22 00:21:13.369120,Mcintyre-Franco,DERIVATIVE,34347.81,SETTLED,0,0
TRD104333,2026-04-22 00:52:29.364431,"Lutz, Garcia and White",BOND,2493.83,SETTLED,1,0
TRD103285,2026-04-22 01:18:17.355340,Walker PLC,EQUITY,6907.73,SETTLED,0,1
TRD102175,2026-04-22 01:47:27.344339,Mcintyre-Franco,COMMODITY,703.83,SETTLED,2,1
TRD104873,2026-04-22 02:01:36.369328,"Cummings, Wood and Savage",COMMODITY,7033.38,SETTLED,0,2
TRD101933,2026-04-22 02:13:01.342366,"Lewis, Thompson and Jimenez",EQUITY,11889.72,SETTLED,3,2
TRD102023,2026-04-22 02:36:47.343144,Santiago PLC,COMMODITY,18785.5,PENDING,4,2
TRD103838,2026-04-22 03:00:28.359835,"Mccoy, Hayes and Hernandez",DERIVATIVE,6263.88,SETTLED,0,3
TRD102410,2026-04-22 03:48:14.346257,Lee and Sons,COMMODITY,6701.14,SETTLED,1,3
TRD104720,2026-04-22 05:02:34.368001,"Duncan, Cox and Wilson",BOND,982.55,SETTLED,1,5
TRD103354,2026-04-22 05:43:39.355880,Ramos-Schmitt,BOND,46849.96,SETTLED,1,5
TRD103740,2026-04-22 06:16:42.359060,Pineda LLC,EQUITY,6182.07,SETTLED,2,6
TRD102933,2026-04-22 06:39:19.352541,"Salazar, Jones and Miller",BOND,3682.83,SETTLED,1,6
TRD104091,2026-04-22 07:04:18.361842,Baker-Ingram,COMMODITY,8085.32,PENDING,2,7
TRD104839,2026-04-22 07:11:56.369034,Crane-Shields,FX,11392.3,SETTLED,1,7
TRD104593,2026-04-22 07:28:23.366906,Butler-Banks,FX,1042.03,SETTLED,2,7
TRD104075,2026-04-22 07:31:43.361712,"Duncan, Cox and Wilson",EQUITY,321092.88,SETTLED,1,7
TRD101517,2026-04-22 08:22:08.339093,"Lutz, Garcia and White",DERIVATIVE,8697.41,SETTLED,2,8
TRD100390,2026-04-22 08:26:31.326944,Hernandez-Dennis,DERIVATIVE,10029.05,SETTLED,0,8
TRD102139,2026-04-22 08:38:48.344050,"Henson, Miranda and Garcia",COMMODITY,7467.02,SETTLED,2,8
TRD101311,2026-04-22 08:46:53.337326,"Glenn, Thomas and Mcpherson",BOND,8960.6,SETTLED,3,8
TRD102285,2026-04-22 09:16:00.345211,Humphrey-Massey,DERIVATIVE,3961.22,SETTLED,1,9
TRD104158,2026-04-22 09:40:50.362362,Santiago PLC,FX,6468.68,SETTLED,2,9
TRD101761,2026-04-22 10:14:43.341011,Neal Group,FX,2543.26,FAILED,3,10
TRD104678,2026-04-22 10:35:02.367638,Vaughan-Hall,BOND,17897.42,SETTLED,2,10
TRD102742,2026-04-22 10:39:38.350634,Mcintyre-Franco,COMMODITY,463.51,SETTLED,2,10
TRD100053,2026-04-22 10:52:34.324267,"Duncan, Cox and Wilson",EQUITY,77918.84,SETTLED,2,10
TRD102564,2026-04-22 11:13:34.347540,Rodriguez PLC,BOND,9696.47,SETTLED,2,11
TRD100676,2026-04-22 12:32:03.329189,Crane-Shields,BOND,15517.99,SETTLED,2,12
TRD102379,2026-04-22 13:08:03.345952,Ramos-Schmitt,EQUITY,3646.39,SETTLED,2,13
TRD100870,2026-04-22 13:22:54.331894,Santiago PLC,BOND,7148.52,SETTLED,1,13
TRD103113,2026-04-22 13:39:20.353985,"Mccoy, Hayes and Hernandez",BOND,1463.78,SETTLED,2,13
TRD100665,2026-04-22 13:57:51.329100,"Smith, Levy and Brown",BOND,50863.51,SETTLED,3,13
TRD101260,2026-04-22 14:15:42.336887,Miller Ltd,EQUITY,9999.13,SETTLED,4,14
TRD102369,2026-04-22 15:05:22.345873,Ross and Sons,FX,1574.94,SETTLED,2,15
TRD101328,2026-04-22 15:37:05.337473,"Pittman, Perez and Smith",DERIVATIVE,2185.67,SETTLED,2,15
TRD101341,2026-04-22 16:09:08.337584,Ross and Sons,DERIVATIVE,5457.04,SETTLED,2,16
TRD100250,2026-04-22 16:56:08.325827,"Lutz, Garcia and White",COMMODITY,24622.43,SETTLED,3,16
TRD101643,2026-04-22 17:11:10.340082,Ramos-Schmitt,COMMODITY,5452.64,SETTLED,1,17
TRD102443,2026-04-22 18:04:00.346521,"Glenn, Thomas and Mcpherson",FX,3209.51,SETTLED,3,18
TRD103837,2026-04-22 18:08:21.359827,"Smith, Levy and Brown",DERIVATIVE,2962.53,SETTLED,1,18
TRD104346,2026-04-22 18:10:22.364598,"Navarro, Gibson and Hernandez",COMMODITY,15312.78,SETTLED,1,18
TRD104321,2026-04-22 18:55:26.364063,Castillo LLC,EQUITY,31953.4,SETTLED,2,18
TRD101889,2026-04-22 19:24:10.342015,"Garrison, Hernandez and Rogers",BOND,671.35,SETTLED,1,19
TRD101746,2026-04-22 20:24:38.340895,West-Martin,BOND,14697.59,FAILED,1,20
TRD102988,2026-04-22 20:36:06.353013,Drake-Leon,EQUITY,58922.1,SETTLED,2,20
TRD100157,2026-04-22 21:05:45.325099,"Garrison, Hernandez and Rogers",COMMODITY,38815.49,SETTLED,2,21
TRD101793,2026-04-22 21:10:31.341266,"Smith, Levy and Brown",BOND,3516.31,SETTLED,1,21
TRD101718,2026-04-22 21:21:48.340673,Hernandez-Dennis,BOND,16130.92,PENDING,0,21
TRD102754,2026-04-22 21:35:57.350809,"Pittman, Perez and Smith",EQUITY,6170.12,PENDING,1,21
TRD103064,2026-04-22 22:20:36.353608,"Navarro, Gibson and Hernandez",DERIVATIVE,3043.05,SETTLED,0,22
TRD104037,2026-04-22 22:25:07.361411,Macias-Oliver,COMMODITY,673.96,SETTLED,2,22
TRD104137,2026-04-22 22:43:00.362199,"Lutz, Garcia and White",COMMODITY,2103.47,SETTLED,2,22
TRD103622,2026-04-22 23:08:39.358125,"Duncan, Cox and Wilson",COMMODITY,18746.15,SETTLED,1,23
TRD104490,2026-04-22 23:55:51.365928,"Duncan, Cox and Wilson",COMMODITY,5604.38,FAILED,3,23
TRD101082,2026-04-23 00:12:36.335318,"Smith, Levy and Brown",BOND,53995.11,FAILED,0,0
TRD101437,2026-04-23 00:18:53.338405,"Lutz, Garcia and White",COMMODITY,7806.63,SETTLED,1,0
TRD101848,2026-04-23 00:21:33.341694,Humphrey-Massey,DERIVATIVE,4080.21,SETTLED,2,0
TRD102860,2026-04-23 00:31:28.351962,Hernandez-Dennis,BOND,4814.33,SETTLED,3,0
TRD103078,2026-04-23 00:44:13.353717,"Scott, Johnson and Wiley",COMMODITY,6699.28,SETTLED,1,0
TRD101872,2026-04-23 01:43:40.341882,Hernandez-Dennis,FX,2454.85,SETTLED,1,1
TRD101770,2026-04-23 02:13:29.341081,Castillo LLC,COMMODITY,12052.43,SETTLED,3,2
TRD100992,2026-04-23 02:14:51.334048,Crane-Shields,BOND,25431.66,SETTLED,2,2
TRD103110,2026-04-23 03:02:26.353962,"Salazar, Jones and Miller",COMMODITY,34171.92,SETTLED,1,3
TRD102394,2026-04-23 03:10:34.346074,Walker PLC,FX,659.6,SETTLED,1,3
TRD101463,2026-04-23 04:04:17.338632,Russell-Mcbride,EQUITY,7048.18,SETTLED,2,4
TRD100205,2026-04-23 04:15:59.325474,Santiago PLC,BOND,19033.16,SETTLED,0,4
TRD104309,2026-04-23 05:06:49.363896,"Lutz, Garcia and White",COMMODITY,18628.49,SETTLED,3,5
TRD100952,2026-04-23 05:15:01.333650,Neal Group,BOND,7124.09,SETTLED,2,5
TRD103029,2026-04-23 05:21:36.353333,Butler-Banks,FX,192993.98,SETTLED,2,5
TRD103729,2026-04-23 06:10:53.358972,"Navarro, Gibson and Hernandez",FX,3865.59,SETTLED,0,6
TRD102986,2026-04-23 06:30:30.352998,Rodriguez PLC,COMMODITY,18453.87,SETTLED,0,6
TRD102307,2026-04-23 06:40:32.345384,"Lewis, Thompson and Jimenez",DERIVATIVE,8664.91,SETTLED,1,6
TRD103737,2026-04-23 06:59:55.359036,Vaughan-Hall,COMMODITY,7227.08,SETTLED,3,6
TRD102401,2026-04-23 09:43:28.346147,Rodriguez PLC,COMMODITY,1518.47,PENDING,1,9
TRD101086,2026-04-23 09:58:58.335353,Baker-Ingram,EQUITY,130596.45,SETTLED,2,9
TRD103564,2026-04-23 10:04:23.357527,Young PLC,COMMODITY,10220.37,SETTLED,3,10
TRD101246,2026-04-23 10:05:58.336765,Drake-Leon,DERIVATIVE,4483.92,SETTLED,3,10
TRD101813,2026-04-23 11:05:21.341421,Drake-Leon,BOND,2977.42,SETTLED,2,11
TRD104368,2026-04-23 11:08:32.364851,"Navarro, Gibson and Hernandez",BOND,10389.67,SETTLED,1,11
TRD100169,2026-04-23 11:13:54.325194,"Pittman, Perez and Smith",COMMODITY,13299.98,SETTLED,1,11
TRD104525,2026-04-23 11:20:30.366305,Russell-Mcbride,DERIVATIVE,13450.74,SETTLED,0,11
TRD102639,2026-04-23 11:48:25.349145,Russell-Mcbride,EQUITY,3193.75,SETTLED,2,11
TRD101333,2026-04-23 12:41:05.337515,Brown-Ramos,DERIVATIVE,233349.21,FAILED,0,12
TRD104311,2026-04-23 13:43:22.363923,Drake-Leon,COMMODITY,5764.95,SETTLED,3,13
TRD103214,2026-04-23 13:58:54.354779,Mcintyre-Franco,DERIVATIVE,41083.45,SETTLED,1,13
TRD103469,2026-04-23 14:00:51.356787,Miller Ltd,DERIVATIVE,4838.88,SETTLED,0,14
TRD104011,2026-04-23 14:06:59.361200,"Lutz, Garcia and White",COMMODITY,921.14,SETTLED,1,14
TRD102380,2026-04-23 14:39:40.345959,"Lutz, Garcia and White",COMMODITY,1765.17,SETTLED,2,14
TRD102474,2026-04-23 14:58:16.346784,Young PLC,DERIVATIVE,5101.0,FAILED,2,14
TRD100376,2026-04-23 16:41:10.326834,"Navarro, Gibson and Hernandez",EQUITY,2512.3,SETTLED,3,16
TRD100551,2026-04-23 17:11:09.328207,Rodriguez PLC,DERIVATIVE,99314.78,SETTLED,1,17
TRD101310,2026-04-23 17:15:37.337318,"Duncan, Cox and Wilson",DERIVATIVE,18871.49,SETTLED,2,17
TRD103703,2026-04-23 18:27:17.358772,Ramos-Schmitt,DERIVATIVE,5163.66,SETTLED,2,18
TRD104757,2026-04-23 18:39:06.368328,"Navarro, Gibson and Hernandez",BOND,10394.69,SETTLED,0,18
TRD100837,2026-04-23 19:17:00.331386,"Navarro, Gibson and Hernandez",BOND,56300.06,SETTLED,1,19
TRD100720,2026-04-23 19:36:10.329642,Lee and Sons,FX,17952.01,SETTLED,3,19
TRD100164,2026-04-23 19:44:54.325154,Hernandez-Dennis,DERIVATIVE,17136.12,SETTLED,2,19
TRD104850,2026-04-23 20:11:20.369130,"Pittman, Perez and Smith",COMMODITY,6031.83,SETTLED,2,20
TRD101308,2026-04-23 21:15:41.337300,"Brown, Chen and Crawford",DERIVATIVE,3357.63,SETTLED,2,21
TRD103056,2026-04-23 21:24:51.353547,"Navarro, Gibson and Hernandez",BOND,14424.8,SETTLED,1,21
TRD104380,2026-04-23 21:55:20.364976,"Glenn, Thomas and Mcpherson",COMMODITY,25995.92,SETTLED,0,21
TRD104696,2026-04-23 23:17:55.367793,Butler-Banks,DERIVATIVE,6237.86,FAILED,1,23
TRD103514,2026-04-23 23:20:04.357137,Santiago PLC,COMMODITY,2021.65,SETTLED,2,23
TRD101586,2026-04-23 23:52:27.339638,Baker-Ingram,EQUITY,1668.1,FAILED,2,23
TRD101395,2026-04-24 00:08:05.338045,"Brown, Chen and Crawford",EQUITY,16548.25,SETTLED,1,0
TRD102909,2026-04-24 00:21:07.352353,"Smith, Levy and Brown",FX,1808.43,FAILED,1,0
TRD102145,2026-04-24 00:44:43.344097,"Cummings, Wood and Savage",DERIVATIVE,14918.09,SETTLED,1,0
TRD104810,2026-04-24 01:15:53.368786,Drake-Leon,EQUITY,12518.21,FAILED,1,1
TRD102552,2026-04-24 01:25:59.347440,Pineda LLC,BOND,13098.89,SETTLED,2,1
TRD104927,2026-04-24 01:46:42.369788,Mccormick-Ewing,EQUITY,4091.96,SETTLED,2,1
TRD104834,2026-04-24 02:00:55.368990,"Pittman, Perez and Smith",BOND,2670.68,SETTLED,2,2
TRD102148,2026-04-24 02:08:30.344120,"Lewis, Thompson and Jimenez",EQUITY,2284.48,SETTLED,2,2
TRD101276,2026-04-24 03:08:04.337022,Butler-Banks,EQUITY,76508.58,SETTLED,2,3
TRD103638,2026-04-24 03:58:24.358250,Pineda LLC,DERIVATIVE,2285.53,SETTLED,1,3
TRD104623,2026-04-24 04:41:29.367163,Rodriguez PLC,FX,12837.76,SETTLED,1,4
TRD102135,2026-04-24 04:54:08.344019,Pineda LLC,COMMODITY,6914.92,SETTLED,1,4
TRD100429,2026-04-24 04:59:11.327254,Nelson Ltd,FX,4176.93,SETTLED,2,4
TRD103637,2026-04-24 05:16:10.358239,Humphrey-Massey,BOND,45420.35,SETTLED,1,5
TRD101047,2026-04-24 05:24:24.334984,Mcintyre-Franco,COMMODITY,28195.96,SETTLED,1,5
TRD103051,2026-04-24 05:52:40.353504,Young PLC,BOND,2079.52,SETTLED,2,5
TRD103905,2026-04-24 06:21:41.360361,Hernandez-Dennis,COMMODITY,16195.47,SETTLED,1,6
TRD103385,2026-04-24 06:29:43.356127,Mcintyre-Franco,DERIVATIVE,7797.38,SETTLED,2,6
TRD104543,2026-04-24 06:49:45.366474,Drake-Leon,BOND,2264593.64,FAILED,3,6
TRD101275,2026-04-24 07:23:43.337014,Young PLC,FX,1208.12,SETTLED,0,7
TRD104958,2026-04-24 07:27:46.370056,West-Martin,COMMODITY,39309.0,PENDING,1,7
TRD103623,2026-04-24 07:29:29.358132,Rodriguez PLC,EQUITY,7036.13,FAILED,2,7
TRD104880,2026-04-24 07:36:17.369387,"Mccoy, Hayes and Hernandez",BOND,1475.39,SETTLED,1,7
TRD104812,2026-04-24 08:08:43.368803,Castillo LLC,DERIVATIVE,1858.61,FAILED,1,8
TRD102699,2026-04-24 08:25:36.350044,Hernandez-Dennis,EQUITY,836.05,SETTLED,2,8
TRD104699,2026-04-24 08:27:32.367818,Russell-Mcbride,EQUITY,4274.44,SETTLED,2,8
TRD101754,2026-04-24 11:27:47.340956,Brown-Ramos,BOND,14769.04,CANCELLED,1,11
TRD102900,2026-04-24 12:24:05.352283,Crane-Shields,DERIVATIVE,11548.13,SETTLED,1,12
TRD104619,2026-04-24 12:33:57.367129,Brown-Ramos,COMMODITY,2963.02,SETTLED,0,12
TRD101284,2026-04-24 13:05:50.337093,"Garrison, Hernandez and Rogers",FX,22700.48,SETTLED,1,13
TRD100583,2026-04-24 13:28:16.328455,Crane-Shields,FX,42664.71,SETTLED,2,13
TRD100515,2026-04-24 13:30:26.327926,Mccormick-Ewing,FX,5950.01,SETTLED,0,13
TRD104691,2026-04-24 14:24:41.367751,Hernandez-Dennis,COMMODITY,1788.48,SETTLED,0,14
TRD102875,2026-04-24 14:27:22.352081,Baker-Ingram,BOND,154436.71,SETTLED,0,14
TRD102243,2026-04-24 15:16:13.344885,"Smith, Levy and Brown",FX,13424.54,SETTLED,1,15
TRD101419,2026-04-24 15:36:44.338253,Nelson Ltd,EQUITY,116138.22,CANCELLED,1,15
TRD102103,2026-04-24 15:37:35.343772,Rodriguez PLC,EQUITY,14659.98,SETTLED,0,15
TRD102544,2026-04-24 15:43:02.347373,Walker PLC,BOND,8968.04,FAILED,1,15
TRD102295,2026-04-24 16:43:28.345290,Humphrey-Massey,BOND,3880.41,SETTLED,2,16
TRD101668,2026-04-24 17:13:24.340288,"Smith, Levy and Brown",COMMODITY,21534.51,CANCELLED,1,17
TRD102425,2026-04-24 17:43:06.346378,Butler-Banks,DERIVATIVE,347.31,SETTLED,4,17
TRD104351,2026-04-24 17:49:07.364659,"Duncan, Cox and Wilson",EQUITY,1433.91,SETTLED,2,17
TRD100535,2026-04-24 18:11:56.328081,Miller Ltd,BOND,7659.45,SETTLED,2,18
TRD100311,2026-04-24 18:14:39.326326,Neal Group,FX,77530.71,SETTLED,3,18
TRD103955,2026-04-24 18:35:19.360759,"Mccoy, Hayes and Hernandez",BOND,12113.37,SETTLED,2,18
TRD100554,2026-04-24 18:51:25.328230,Mcintyre-Franco,FX,3833.28,SETTLED,3,18
TRD104518,2026-04-24 18:51:45.366239,Hernandez-Dennis,COMMODITY,8430.64,SETTLED,3,18
TRD103512,2026-04-24 18:59:35.357122,Ross and Sons,COMMODITY,31724.91,SETTLED,2,18
TRD101118,2026-04-24 19:04:59.335634,Mccormick-Ewing,BOND,8243.07,SETTLED,1,19
TRD104658,2026-04-24 19:16:43.367468,Rodriguez PLC,COMMODITY,5757.47,SETTLED,1,19
TRD100262,2026-04-24 19:44:53.325921,"Salazar, Jones and Miller",FX,3242.46,SETTLED,0,19
TRD103808,2026-04-24 19:46:10.359600,Russell-Mcbride,EQUITY,9851.27,SETTLED,3,19
TRD103016,2026-04-24 20:38:48.353233,"Duncan, Cox and Wilson",FX,350131.25,FAILED,1,20
TRD100560,2026-04-24 20:53:27.328277,Ross and Sons,FX,30535.07,SETTLED,3,20
TRD102332,2026-04-24 21:14:14.345585,Ross and Sons,BOND,19189.16,SETTLED,1,21
TRD102603,2026-04-24 21:27:04.348547,"Cummings, Wood and Savage",EQUITY,32591.54,SETTLED,1,21
TRD101639,2026-04-24 21:40:35.340049,"Smith, Levy and Brown",BOND,8915.24,SETTLED,2,21
TRD103203,2026-04-24 22:06:32.354689,Castillo LLC,DERIVATIVE,7341.48,SETTLED,2,22
TRD104002,2026-04-24 22:29:29.361129,Crane-Shields,FX,37549.97,SETTLED,2,22
TRD104913,2026-04-24 22:29:37.369669,Baker-Ingram,COMMODITY,1068.87,SETTLED,1,22
TRD100621,2026-04-24 22:49:56.328752,"Smith, Levy and Brown",EQUITY,4031.86,SETTLED,0,22
TRD102021,2026-04-24 23:25:29.343128,Hernandez-Dennis,FX,1165.54,SETTLED,2,23
TRD104823,2026-04-24 23:34:29.368897,West-Martin,EQUITY,14798.49,SETTLED,1,23
TRD104674,2026-04-25 00:00:07.367603,"Salazar, Jones and Miller",COMMODITY,16832.83,PENDING,1,0
TRD103201,2026-04-25 00:07:31.354674,Macias-Oliver,DERIVATIVE,5224.88,SETTLED,2,0
TRD103343,2026-04-25 00:46:17.355793,"Pittman, Perez and Smith",FX,4362.99,SETTLED,1,0
TRD100727,2026-04-25 01:01:24.329716,Rodriguez PLC,DERIVATIVE,15972.31,SETTLED,0,1
TRD101619,2026-04-25 01:02:21.339894,Pineda LLC,BOND,10113.76,SETTLED,2,1
TRD101952,2026-04-25 01:08:41.342519,"Lewis, Thompson and Jimenez",COMMODITY,56259.74,PENDING,1,1
TRD101190,2026-04-25 01:11:48.336261,Hernandez-Dennis,BOND,2549.08,SETTLED,1,1
TRD101145,2026-04-25 01:24:42.335875,Young PLC,COMMODITY,65295.58,FAILED,2,1
TRD100180,2026-04-25 02:01:44.325279,"Navarro, Gibson and Hernandez",EQUITY,15111.57,CANCELLED,3,2
TRD100712,2026-04-25 03:34:52.329469,"Lewis, Thompson and Jimenez",DERIVATIVE,2312.83,SETTLED,0,3
TRD102320,2026-04-25 04:51:29.345485,Neal Group,EQUITY,21520.84,PENDING,2,4
TRD103114,2026-04-25 05:19:24.353993,Nelson Ltd,BOND,21920.74,SETTLED,1,5
TRD104148,2026-04-25 05:45:17.362285,"Garrison, Hernandez and Rogers",DERIVATIVE,86586.09,SETTLED,2,5
TRD101531,2026-04-25 07:07:46.339202,Ramos-Schmitt,FX,7244.05,SETTLED,1,7
TRD100671,2026-04-25 07:31:50.329146,"Pittman, Perez and Smith",COMMODITY,13688.7,SETTLED,3,7
TRD102604,2026-04-25 07:51:31.348572,Lee and Sons,BOND,2366.01,SETTLED,2,7
TRD102948,2026-04-25 08:46:18.352678,"Navarro, Gibson and Hernandez",COMMODITY,1229.81,SETTLED,3,8
TRD103227,2026-04-25 08:51:05.354882,"Lewis, Thompson and Jimenez",COMMODITY,1328.98,SETTLED,0,8
TRD101842,2026-04-25 09:07:09.341647,"Cummings, Wood and Savage",FX,16709.18,SETTLED,1,9
TRD103050,2026-04-25 10:14:43.353496,Crane-Shields,BOND,85873.19,SETTLED,2,10
TRD103185,2026-04-25 11:19:26.354546,"Salazar, Jones and Miller",DERIVATIVE,5938.87,SETTLED,1,11
TRD101912,2026-04-25 11:55:22.342198,Neal Group,DERIVATIVE,3625.91,SETTLED,3,11
TRD100487,2026-04-25 12:17:29.327708,Castillo LLC,EQUITY,4743.73,SETTLED,0,12
TRD103781,2026-04-25 12:19:02.359391,"Scott, Johnson and Wiley",FX,26028.12,SETTLED,2,12
TRD102233,2026-04-25 13:01:16.344787,"Lutz, Garcia and White",BOND,22473.57,SETTLED,2,13
TRD100662,2026-04-25 13:36:09.329077,Crane-Shields,COMMODITY,8754.9,SETTLED,0,13
TRD100146,2026-04-25 13:39:53.325011,"Mccoy, Hayes and Hernandez",BOND,3994.85,SETTLED,2,13
TRD101193,2026-04-25 13:50:04.336287,"Navarro, Gibson and Hernandez",FX,6145.77,FAILED,1,13
TRD104905,2026-04-25 13:53:53.369600,"Pittman, Perez and Smith",BOND,4122.22,PENDING,1,13
TRD102153,2026-04-25 14:01:54.344159,Pineda LLC,FX,3804.61,SETTLED,2,14
TRD100048,2026-04-25 14:09:09.324224,Mcintyre-Franco,BOND,11560.44,SETTLED,2,14
TRD104762,2026-04-25 14:38:28.368370,Ramos-Schmitt,FX,22209.24,PENDING,1,14
TRD103611,2026-04-25 14:41:57.358038,Neal Group,COMMODITY,6342.6,SETTLED,5,14
TRD104610,2026-04-25 14:45:42.367051,Drake-Leon,DERIVATIVE,11426.2,SETTLED,1,14
TRD102096,2026-04-25 15:09:02.343716,"Cummings, Wood and Savage",BOND,37832.17,SETTLED,0,15
TRD103897,2026-04-25 16:47:32.360300,Brown-Ramos,BOND,8854.1,SETTLED,3,16
TRD100307,2026-04-25 17:02:58.326295,Neal Group,FX,152497.33,SETTLED,2,17
TRD103188,2026-04-25 18:05:34.354570,Brown-Ramos,COMMODITY,126736.73,SETTLED,2,18
TRD100821,2026-04-25 18:11:49.331126,"Henson, Miranda and Garcia",EQUITY,7364.53,FAILED,2,18
TRD102269,2026-04-25 18:28:47.345086,Hernandez-Dennis,FX,6231.43,SETTLED,2,18
TRD104104,2026-04-25 18:46:50.361941,"Henson, Miranda and Garcia",COMMODITY,2223.27,SETTLED,2,18
TRD101846,2026-04-25 19:26:43.341679,"Henson, Miranda and Garcia",BOND,34955.59,FAILED,3,19
TRD101351,2026-04-25 19:47:39.337670,Drake-Leon,COMMODITY,90646.67,SETTLED,3,19
TRD104607,2026-04-25 20:01:03.367026,"Smith, Levy and Brown",FX,3863.22,PENDING,3,20
TRD103247,2026-04-25 20:16:33.355037,Mccormick-Ewing,BOND,2365.4,SETTLED,2,20
TRD103407,2026-04-25 20:28:41.356298,Miller Ltd,EQUITY,1467.4,SETTLED,2,20
TRD104402,2026-04-25 21:46:39.365180,Brown-Morris,BOND,13097.85,SETTLED,0,21
TRD101866,2026-04-25 21:56:11.341836,Walker PLC,BOND,718.97,SETTLED,2,21
TRD100406,2026-04-25 22:07:08.327073,"Lewis, Thompson and Jimenez",COMMODITY,45998.93,PENDING,2,22
TRD102483,2026-04-25 22:37:29.346857,Baker-Ingram,FX,2624.5,SETTLED,3,22
TRD102937,2026-04-25 22:46:52.352575,Ross and Sons,COMMODITY,37245.2,SETTLED,1,22
TRD103139,2026-04-25 23:24:11.354186,Humphrey-Massey,BOND,1898.77,CANCELLED,2,23
TRD100562,2026-04-26 00:18:46.328292,Nelson Ltd,FX,57533.22,SETTLED,0,0
TRD102297,2026-04-26 00:45:17.345306,Neal Group,DERIVATIVE,8024.58,SETTLED,2,0
TRD104767_DUP,2026-04-26 02:18:39.368413,Russell-Mcbride,FX,21680.58,SETTLED,1,2
TRD104767,2026-04-26 02:18:39.368413,Russell-Mcbride,FX,21680.58,SETTLED,1,2
TRD102013,2026-04-26 03:40:32.343064,Walker PLC,FX,3173.57,PENDING,1,3
